DENV inhibitors RdRp_登革熱病毒抑制物_3738,,,
Molecule ChEMBL ID,Smiles,Standard Value,標籤小於等於10000為1；反之為0
CHEMBL1536637,COc1ccccc1NC(=O)N(Cc1ccco1)Cc1cc2ccc(C)c(C)c2nc1O,112219.0,
CHEMBL1438213,Cn1c(=O)oc2cc(S(=O)(=O)N3CCN(c4ccc(F)cc4)CC3)ccc21,112219.0,
CHEMBL1497510,O=C(CN1CCN(c2ccccc2)CC1)N1N=CCC1c1ccccc1,112219.0,
CHEMBL1477354,COc1cc(NC(=O)c2ccccc2)c(OC)cc1NC(=O)CSc1nc(O)cc(C)c1C#N,1205.0,
CHEMBL1458138,CC(C)c1nnc(NC(=O)CCC(=O)N2CCN(c3ccc(F)cc3)CC2)s1,112219.0,
CHEMBL1488017,CCOC(=O)C(C)Oc1cccc2c(=O)n(CC(=O)NCCc3ccc(OC)c(OC)c3)ccc12,112219.0,
CHEMBL1330013,CCCc1noc2c1C(c1ccoc1)C(C#N)=C(N)N2,112219.0,
CHEMBL1581884,Cc1cc(S(=O)(=O)N2CCCCC2)ccc1OCC(=O)Nc1ccccc1,19660.0,
CHEMBL339587,O=C(/C=C/c1ccc(O)c(O)c1)c1ccccc1O,2230.0,
CHEMBL3209223,CCC(=O)/N=c1\sc2cc(F)cc(F)c2n1C,112219.0,
CHEMBL1466375,NC(=O)c1nsc(C(=O)N(CC(=O)NC2CCCC2)c2cnc3ccccc3c2)c1N,17140.0,
CHEMBL1444002,COc1cccc(-c2nn(-c3ccccc3)cc2C(=O)O)c1,112219.0,
CHEMBL597777,O=C(O)COc1ccccc1/C=N\NC(=O)Cc1csc(Nc2cccc(C(F)(F)F)c2)n1,12390.0,
CHEMBL597978,COc1ccc(/C=C2/CN(CCCC(=O)O)C(=O)C2=O)cc1,8780.0,
CHEMBL597154,O=C(CCCCC(=O)N/N=C/c1ccc(O)cc1O)N/N=C/c1ccc(O)cc1O,4290.0,
CHEMBL25718,NC(=O)C1=CN(Cc2ccccc2)C=CC1,100000.0,
CHEMBL603880,O=C(c1cccc([N+](=O)[O-])c1)c1no[n+]([O-])c1C(=O)c1cccc([N+](=O)[O-])c1,100000.0,
CHEMBL599597,CCOc1cc(/C=C2\C(=O)N(c3ccc4ccccc4c3)N=C2C)ccc1OCCC(=O)O,7110.0,
CHEMBL597964,Cc1cc(/C=N\NC(=O)Nc2ccccc2)c(C)n1-c1cc(C(=O)O)cc(C(=O)O)c1,20320.0,
CHEMBL599597,CCOc1cc(/C=C2\C(=O)N(c3ccc4ccccc4c3)N=C2C)ccc1OCCC(=O)O,100000.0,
CHEMBL597776,O=C(O)CCC(=O)N1NC(c2c(O)nc3ccc(Cl)cc3c2-c2ccccc2)=C[C@@H]1c1ccc(Br)cc1,44500.0,
CHEMBL1612409,CC(C)CCCN(Cc1ccco1)c1nc(N2CCOCC2)nc(N2CCOCC2)n1,112219.0,
CHEMBL1405269,Cc1c(N=C(S)NNC(=O)CCC(=O)O)c(=O)n(-c2ccccc2)n1C,112219.0,
CHEMBL4860480,Cn1c2ccc(-c3cccc(/C(N)=N/O)c3)cc2c2cc(-c3cccc(/C(N)=N/O)c3)ccc21,,
CHEMBL3344312,COc1ccc(-c2coc3c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4O)c(O)cc(O)c3c2=O)cc1,750.0,
CHEMBL3339386,O=C(NCc1ccc(-c2cccnc2)cc1)c1nc[nH]c1C(=O)Nc1ccc(F)cc1,42100.0,
CHEMBL3339387,O=C(NCc1ccc(-c2ccsc2)cc1)c1nc[nH]c1C(=O)Nc1ccc(F)cc1,33690.0,
CHEMBL3339388,O=C(NCc1ccc(-c2ccncc2)cc1)c1nc[nH]c1C(=O)Nc1ccc(F)cc1,120000.0,
CHEMBL251254,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1700.0,
CHEMBL4065616,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,,
CHEMBL3809880,COc1cccc(S(=O)(=O)NC(=O)c2cc(-c3ccc(C#CCO)s3)c(Cl)cc2OC)c1,5500.0,
CHEMBL7301,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,1000.0,
CHEMBL7301,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,800.0,
CHEMBL4127565,CC#C[C@]1(O)[C@H](n2ccc(=O)[nH]c2=O)O[C@](F)(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H]1O,2800.0,
CHEMBL3190132,O=C(Nc1ccccc1C(=O)N/N=C/c1ccco1)c1ccc(Cl)cc1,10906.0,
CHEMBL3212032,Cc1ccc(N(C)/N=C/c2ccc(Cl)cc2Cl)nn1,112219.0,
CHEMBL463048,O=C1N[C@H]2[C@H](O)[C@H](O)[C@@H](O)C[C@H]2c2cc3c(c(O)c21)OCO3,2.5,
CHEMBL606758,CO[C@@H]1C=C[C@@]23c4cc5c(cc4C(O)O[C@H]2CN(C)[C@H]3C1)OCO5,,
CHEMBL2042319,CCCCCCCCOc1cccc2nc(N)nc(N)c12,180.0,
CHEMBL402274,CC(C)(C)COc1cccc2nc(N)nc(N)c12,80.0,
CHEMBL1630221,C#C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1ccc2c(N)ncnc21,,
CHEMBL1630221,C#C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1ccc2c(N)ncnc21,120.0,
CHEMBL3739872,N=C(N)NCCC[C@H](NC(=O)c1cccs1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccc(OCc2ccc(Br)cc2)cc1,71.0,
CHEMBL3740757,N=C(N)NCCC[C@H](NC(=O)c1cccs1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccc(OCc2ccc(Cl)c(Cl)c2)cc1,79.0,
CHEMBL3741198,N=C(N)NCCC[C@H](NC(=O)c1cc2sccc2s1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccc(OCc2ccc(Cl)cc2)cc1,170.0,
CHEMBL3741849,N=C(N)NCCC[C@H](NC(=O)c1cc2ccccc2s1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccc(OCc2c(Cl)cccc2Cl)cc1,183.0,
CHEMBL583420,O=C(O)c1cccc(NS(=O)(=O)c2cccc(-c3cnn(Cc4ccccc4)c3)c2)c1,20000.0,
CHEMBL4440832,O=C(Nc1nc2cc(O)c(O)cc2s1)c1ccccc1Oc1ccc2cc(O)ccc2c1,14100.0,
CHEMBL3769592,CCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,1000.0,
CHEMBL1431049,NC(=O)CSc1cn(Cc2ccc(F)cc2)c2ccccc12,112219.0,
CHEMBL1392611,Cc1c(C)c2ccc(OCC(=O)Nc3ccccn3)c(C)c2oc1=O,2726.0,
CHEMBL1447681,CC(C)OCCCNCC(O)c1ccccc1,112219.0,
CHEMBL1538854,Nc1cccc(-c2nc3ccccc3s2)c1,7771.0,
CHEMBL1460540,CCOC(=O)c1[nH]c2ccc(OC)cc2c1N=C(S)N1CCN(C(=O)OCC)CC1,112219.0,
CHEMBL2003508,COc1ccc(C(=O)Nc2ccccc2C(=O)N/N=C/c2ccco2)cc1,4142.0,
CHEMBL1539236,Cc1cccc(OCCN2CSC(=S)N(C)C2)c1,112219.0,
CHEMBL1342565,CCCn1nc(C(=O)NNC(=O)c2cccc(S(=O)(=O)NC(C)C)c2)c2ccccc2c1=O,112219.0,
CHEMBL1542478,Fc1ccc(C2CC(c3ccccc3)n3ncnc3N2)cc1,112219.0,
CHEMBL1533399,Cc1cccnc1CN1CCN(C(=O)c2cc(COc3ccc4ncccc4c3)on2)CC1,112219.0,
CHEMBL1415440,CCOC(=O)C1=C(CNCc2ccccc2Cl)NC(=O)NC1c1cccc([N+](=O)[O-])c1,112219.0,
CHEMBL1400414,CCOc1cc(CNc2ccc3[nH]c(O)nc3c2)ccc1OCC(=O)NC(C)(C)C,12045.0,
CHEMBL1559584,O=S(=O)(Nc1ccc(-c2ccc(N3CCOCC3)nn2)cc1)c1ccc(Cl)c(Cl)c1,112219.0,
CHEMBL1363200,CC1=NN(C(C#N)c2cccc([N+](=O)[O-])c2)C(C)(C)C1,112219.0,
CHEMBL1388781,O=S(=O)(NCCc1cn2ccccc2n1)c1ccc2c(c1)CCCC2,112219.0,
CHEMBL1574165,CCC(=O)NCCc1nc2ccccc2n1Cc1ccc(C)cc1,112219.0,
CHEMBL1349985,O=C(/C=C/c1ccccc1)NCC1(c2ccccc2)CCOCC1,112219.0,
CHEMBL1310341,CCCCOc1ccc(-c2cc(C(=O)NN=C(S)NCC)c3ccccc3n2)cc1,701.0,
CHEMBL1976507,O=C(O)c1ccc(N/N=C/c2ccc3nccnc3c2)cc1,7253.0,
CHEMBL1380161,Nc1ccc(-c2nc3cc(N)ccc3o2)cc1,29649.0,
CHEMBL3197372,O=C(Cc1c[nH]c2ccccc12)N/N=C/c1ccccc1O,112219.0,
CHEMBL2164640,O=C(N/N=C\CCc1ccccc1)c1cc(/C=N/Nc2cccc(C(F)(F)F)c2)nc2ccccc12,100000.0,
CHEMBL1458891,Cc1ccc(C2=NC(=O)/C(=C/c3cc(O)c(O)c(Br)c3)S2)cc1,2940.0,
CHEMBL1794125,CC(=O)N/N=C(\C)c1ccc(NC(=O)C2CC2)cc1,500000.0,
CHEMBL1733975,CCCCC(=O)N/N=C(\C)c1ccc(NC(=O)C(F)(F)F)cc1,5486.0,
CHEMBL3763475,COc1ccc(-c2nnc(/C=C/c3ccc(-c4ccccc4)s3)o2)cc1,22000.0,
CHEMBL2440176,C=CCN1C(=O)/C(=C/c2ccc(C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCC)C(N)=O)cc2)SC1=S,31300.0,
CHEMBL1940609,O=C(O)CCCC(/C=C/c1ccccc1)c1c(O)cc2c(c1O)C(=O)CC(c1ccccc1)O2,14800.0,
CHEMBL1940601,O=C(O)CCC/C=C/C(c1ccccc1)c1c(O)c(C(/C=C/c2ccccc2)CCCC(=O)O)c(O)c2c1OC(c1ccccc1)CC2=O,2900.0,
CHEMBL1940724,O=C(Cn1sc2ccccc2c1=O)NCc1cn(CC(=O)Nc2ccc(Oc3ccccc3)cc2)nn1,4870.0,
CHEMBL4161254,NS(=O)(=O)c1ccc(N2N=C(c3ccc(OCc4ccccc4)cc3)CC2c2cccc(Cl)c2)cc1,45000.0,
CHEMBL4169180,NS(=O)(=O)c1ccc(N2N=C(c3ccc(OCc4ccccc4)cc3)CC2c2ccc(Cl)cc2)cc1,15000.0,
CHEMBL1730064,Cc1ccc(-c2c(C#N)c(N)n(-c3ccccc3C)c(=O)c2C#N)cc1,2030.0,
CHEMBL565248,O=C(O)c1ccccc1NS(=O)(=O)c1cccc(-c2cnn(CCN3CCOCC3)c2)c1,20000.0,
CHEMBL3208997,COc1cc(/C=N/n2cnnc2)ccc1OCc1ccc(C)cc1,20800.0,
CHEMBL1989500,C/C(=N/OC(=O)c1ccc(C)cc1)c1cccs1,5139.0,
CHEMBL1547757,Nc1cc(-c2ccc(Br)cc2)nn1Cc1ccccc1,112219.0,
CHEMBL1547928,CC(C)c1ccc(NC(S)=NC2CCN(Cc3ccccc3)CC2)cc1,112219.0,
CHEMBL1587018,COc1cccc(C(=O)c2cc3ccc(O)cc3oc2=O)c1,1283.0,
CHEMBL1525069,Cn1c(=O)n(C)c2cc(S(=O)(=O)NCc3ccccc3)ccc21,112219.0,
CHEMBL1551203,COc1cc2c(cc1OC)-c1cc(Nc3ccc(F)cc3)nc(=O)n1CC2,1818.0,
CHEMBL1446415,O=Nc1c(O)n(Cc2c(Cl)cccc2Cl)c2ccccc12,112219.0,
CHEMBL1587776,CC1(C)CC(=O)C2=C(C1)N(Cc1ccccc1)C(=O)C2(O)C(F)(F)F,112219.0,
CHEMBL3194523,COc1ccccc1NC(=O)c1cc2ccc(O)cc2o/c1=N\O,6136.0,
CHEMBL281980,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)CCc2ccccc21,1113.0,
CHEMBL1452854,CCSc1nnc(NC(=O)C2CC2c2ccccc2)s1,112219.0,
CHEMBL1508840,Cc1cc(C)c(NC(=O)CSc2ccc3nnc(CCNC(=O)c4ccccc4)n3n2)c(C)c1,112219.0,
CHEMBL1333831,Cc1cccc(C(=N)NOC(=O)c2ccc(Cl)cc2Cl)c1,3203.0,
CHEMBL1327598,COc1ccc(CCn2c(=N)c(C(=O)NCC3CCCO3)cc3c(=O)n4ccccc4nc32)cc1OC,112219.0,
CHEMBL1374595,CCOc1ccc(-c2nc3n(c(=O)c2C#N)CCCS3)cc1,112219.0,
CHEMBL4779769,NC(=O)CCNC(=O)c1cc(-c2ccccc2)c(=O)n2c1sc1ccc(OC3CCCCC3)cc12,,
CHEMBL4790311,COc1ncc(-c2cnn(COCCOP(=O)(O)OP(=O)(O)OP(=O)(O)O)c2)c(OC)n1,1100.0,
CHEMBL4203720,COc1cccc(NC(C(=O)c2c[nH]c3ccccc23)c2nc3ccccc3o2)c1,11.0,
CHEMBL3946919,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccc(N)cc1)NC(=O)c1ccccc1)B(O)O,7400.0,
CHEMBL4214447,COc1cc(NC(C(=O)c2c[nH]c3ccccc23)c2ccc(F)cc2)cc(OCCO)c1,13.0,
CHEMBL1996068,Cn1c(N/N=C/c2cc3ccccc3nc2Cl)nc2ccccc21,6520.0,
CHEMBL1510591,COc1ccc(C2(C)NC(=O)N(CC(=O)NCCC3=CCCCC3)C2=O)cc1OC,112219.0,
CHEMBL4752654,Cc1ccc(NC(=O)c2nccnc2C(=O)Nc2ccc(F)cc2)c(-c2cccs2)c1,4600.0,
CHEMBL3974288,CC(C)(C)c1ccc(C(=O)N[C@@H](Cc2ccc(NC(=N)N)cc2)C(=O)N[C@@H](CCCNC(=N)N)B(O)O)cc1,19000.0,
CHEMBL4451922,NCc1ccc(-c2cc(CNCC3CCNCC3)sc2-c2ccc(CN)cc2)cc1,20000.0,
CHEMBL1553597,Cc1ccc(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)cn2C)cc1F,112219.0,
CHEMBL1498167,O=C(Cn1cnc2c(cnn2-c2ccc(F)cc2)c1=O)OCc1ccccc1,112219.0,
CHEMBL1458931,CC(C)(C)C(Cn1ccnc1)NC(=O)c1ccc2nc(C3CC3)oc2c1,112219.0,
CHEMBL1420307,CSc1ccccc1C(=O)Nc1nc2ccccc2[nH]1,112219.0,
CHEMBL1526637,Cc1occc1C(=O)O/N=C(\N)c1ccccc1,2594.0,
CHEMBL1439985,O=C(NC(=O)c1ccccc1)Nc1ccccn1,2103.0,
CHEMBL1479328,Cc1c(NC(=O)CSC(=S)N2CCCC2)c(=O)n(-c2ccccc2)n1C,25504.0,
CHEMBL1518866,Cl.Nc1nc(Nc2ccccc2)nc2ccccc12,2063.0,
CHEMBL1500524,Cc1nc2sc(C(c3ccccc3)N3CCN(c4ccccc4F)CC3)c(O)n2n1,112219.0,
CHEMBL1530917,CCC1CCCN1Cn1cnc2c3cc(Cl)ccc3nc-2c1O,48260.0,
CHEMBL1479930,CCCc1ccc(Oc2cc(N3CCOCC3)nc(-c3ccccc3)n2)cc1,112219.0,
CHEMBL1461445,Cc1sc2ncnc(SCC(=O)N3CCCC3)c2c1C,112219.0,
CHEMBL1480056,CSc1nc2sc(-c3ccccc3)cc2c(=O)n1N,701.0,
CHEMBL1401606,CC(C)c1nc2oc3c(NCC4CCCO4)ncnc3c2c2c1COC(C)(C)C2,112219.0,
CHEMBL1519698,Cc1cc(-n2ccc(=O)[nH]c2=O)nc(-c2ccccc2)n1,15428.0,
CHEMBL1345944,CC(C)(CO)NCC(O)COc1ccc2c(c1)CCC2,112219.0,
CHEMBL1542014,COc1ccc(CCn2c(=N)c(C(=O)NCC3CCCO3)cc3c(=O)n4ccccc4nc32)cc1,15729.0,
CHEMBL1542081,CCC(C(=O)NCc1cccnc1)n1nc(C)n2c(cc3sccc32)c1=O,112219.0,
CHEMBL1424946,COc1ccc(CC(=O)N2CCN(c3ccc(C4=NNC(=O)CC4C)cc3)CC2)cc1,88.0,
CHEMBL1503605,O=C(Cn1c(S)nc2ccccc21)c1ccccc1,112219.0,
CHEMBL1428482,Cc1nnc2sc(-c3ccc(-c4ccc(Cl)c(C(F)(F)F)c4)o3)nn12,112219.0,
CHEMBL1467551,CC(=O)c1c(C)[nH]c(C(=O)CSc2nnc(-c3ccc(Cl)cc3)n2CC2CCCO2)c1C,112219.0,
CHEMBL1562684,N=C(NOC(=O)c1ccccc1Cl)c1ccccn1,8297.0,
CHEMBL3196469,Cc1ccc(-c2nc(N/N=C/c3ccncc3)c3ccccc3n2)cc1,209.0,
CHEMBL1484327,COc1ccc(-c2cc3ccc(O)cc3oc2=O)cc1OC,335.0,
CHEMBL1613218,COc1ccc(Nc2cc3n(c(=O)n2)CCc2cc(OC)c(OC)cc2-3)c(C)c1,987.0,
CHEMBL1366510,Cn1cc(CN(CCO)Cc2cccs2)c(-c2cccc(Cl)c2)n1,112219.0,
CHEMBL1358201,Cc1c(Cl)ccc2sc(NC(=O)C3CC3)nc12,112219.0,
CHEMBL1581957,Cc1cccc(NC(=O)CN2CCC(C(=O)c3ccc4c(c3)OCCO4)CC2)c1,112219.0,
CHEMBL1346564,COc1cc2c(cc1OC)-c1cc(Nc3ccc(N(C)C)cc3)nc(=O)n1CC2,4832.0,
CHEMBL1533771,COc1ccc(CNC(=O)N[C@@H](CC(C)C)C(=O)O)cc1OC,112219.0,
CHEMBL1560740,CC(C)(C)NC(=O)COc1ccc(CNc2ccc3[nH]c(O)nc3c2)cc1,17910.0,
CHEMBL1364277,O=C1NC(=S)N=C1c1c(O)[nH]c2ccccc12,112219.0,
CHEMBL1545043,CCOC(=O)c1c(C)[nH]c(C(=O)C(C)OC(=O)c2oc3ccccc3c2COC)c1C,5483.0,
CHEMBL2440342,CCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccc(/C=C/C(N)=O)cc1)C(N)=O,6400.0,
CHEMBL4441582,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCCCCC1CCCO1,21710.0,
CHEMBL1652085,CO[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1C(=O)c1cnc2sc(C(=O)c3ccc(Br)cc3)cn12,29900.0,
CHEMBL4546393,C=CCn1c2cc(Cl)ccc2c(=O)c2cccc(OC)c21,8300.0,
CHEMBL4538599,C=CCn1c2ccc(Cl)cc2c(=O)c2cccc(OC)c21,13500.0,
CHEMBL4538599,C=CCn1c2ccc(Cl)cc2c(=O)c2cccc(OC)c21,13500.0,
CHEMBL1497686,Cn1c(SCC(=O)N2CCCC2)nnc1-c1cccs1,112219.0,
CHEMBL1340249,CN(C)S(=O)(=O)c1cccc(NC(=O)CSc2nnnn2-c2ccccc2)c1,112219.0,
CHEMBL1435852,Cc1ccc(C)c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)cn2C)c1,112219.0,
CHEMBL1319657,CSc1ccccc1C(=O)Nc1ncc(C)s1,65796.0,
CHEMBL1527992,Cc1ccc(N=Nc2cc(C)ccc2N)cc1,3151.0,
CHEMBL1420155,COc1cc2c(cc1OC)-c1cc(N3CCCc4ccccc43)nc(=O)n1CC2,3355.0,
CHEMBL1569489,CC1CC(=O)NN=C1c1ccc(NCCO)c([N+](=O)[O-])c1,88.0,
CHEMBL1401415,O=C(Nc1ncc2c(n1)CC(c1ccco1)CC2=O)c1ccco1,112219.0,
CHEMBL1452227,Cc1ccccc1C(=O)O/N=C(\N)c1ccccc1,2716.0,
CHEMBL1579042,CSc1nc(N)n2nc(-c3ccc(Cl)cc3)cc2n1,3879.0,
CHEMBL1373921,CN(C(=O)Cn1nnc(-c2cccc(C(F)(F)F)c2)n1)C1CCCCC1,112219.0,
CHEMBL1383162,Cc1ccc(CN(C(=O)c2csnn2)C(C(=O)NC2CCCC2)c2ccco2)cc1,112219.0,
CHEMBL3191815,CCC(CC)=N/N=C/c1c(O)n(CC)c2cc(C3=NNC(=O)CC3)ccc12,2708.0,
CHEMBL1480311,Cn1ccnc1SCC(=O)Nc1ccc2c(c1)OC(F)(F)O2,112219.0,
CHEMBL1334514,NC(=NOCc1ccc([N+](=O)[O-])cc1)c1ccccn1,7952.0,
CHEMBL1579491,CC(=O)c1ccc(-c2nc3c4ccccc4ccn3c2C(C)=O)o1,112219.0,
CHEMBL1540804,CC(=O)Oc1ccc(-c2cc3c(OC(C)=O)cc(OC(C)=O)cc3oc2=O)cc1,13666.0,
CHEMBL1477100,COc1ccc(NC(=O)N2CCc3ccccc32)cc1,1080.0,
CHEMBL1575440,COC(=O)c1c(-c2cccc3ccccc23)csc1NC(=O)Cc1ccc(OC)c(OC)c1,112219.0,
CHEMBL1419082,COc1ccccc1N1CCN(c2ccc(-c3ccccc3)nn2)CC1,5080.0,
CHEMBL1528779,CCCCc1nc2sc3c(O)ncnc3c2c2c1CCCC2,112219.0,
CHEMBL1528665,Cn1nnnc1SCC(=O)NC1CCCc2ccccc21,112219.0,
CHEMBL1499276,Cc1ccc(-c2cc(C(=O)Nc3ccc4c(c3)OCCO4)c3ccccc3n2)cc1,16940.0,
CHEMBL1447914,CN1CCC(NC(=O)Nc2cccc(C(F)(F)F)c2)CC1,112219.0,
CHEMBL3193970,Oc1c(Cl)cccc1/C=N/c1cc(C(F)(F)F)ccc1N1CCCC1,112219.0,
CHEMBL1301576,COc1cc2c(cc1OC)-c1cc(Nc3ccccc3C)nc(=O)n1CC2,240.0,
CHEMBL1439683,COc1ccc(OC)c(CCNC(=O)CCc2nnc3ccc(N4CCCCC4)nn23)c1,52534.0,
CHEMBL1568259,O=C(/C=C/c1ccco1)NCCCN1CCN(CCCNC(=O)/C=C/c2ccco2)CC1,112219.0,
CHEMBL1565621,COc1ccc(-c2cc(C(F)(F)F)nc(SCC(=O)N3CCOCC3)n2)cc1OC,15797.0,
CHEMBL1301654,COc1ccc(CCNC(=O)CSc2nc(N)c3c(C)c(C)oc3n2)cc1OC,112219.0,
CHEMBL1360618,O=Nc1c2cc(-c3ccccc3)n[nH]c-2c2ccccc12,1470.0,
CHEMBL1341816,COc1ccc(C(=O)O/N=C(\N)c2ccccn2)cc1,962.0,
CHEMBL1341841,Cc1ccc(-c2nn3c(C)nnc3c3ccccc23)cc1S(=O)(=O)NC(C)c1ccccc1,112219.0,
CHEMBL1518198,Cl.Nc1nc(Nc2cccc(F)c2)nc2ccccc12,7176.0,
CHEMBL1479010,Clc1ccccc1Nc1nnc(-c2ccncc2)s1,2560.0,
CHEMBL1360977,COc1ccc(NC(=O)c2ccccn2)cc1,10483.0,
CHEMBL1539252,Cc1ccccc1C(=O)NC(CC(C)C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,112219.0,
CHEMBL1321091,Cc1cccc(OCc2nnc(SCC(=O)Nc3ncc(C)s3)o2)c1,112219.0,
CHEMBL1500110,COc1cc2c(cc1OC)-c1cc(N3CCc4ccccc43)nc(=O)n1CC2,6833.0,
CHEMBL1521415,Cn1cc(S(=O)(=O)N2CCCC2)cc1C(=O)N1CCN(c2cccc(Cl)c2)CC1,112219.0,
CHEMBL1321177,N#CC(c1ccc(Cl)cc1)N1CCOCC1,112219.0,
CHEMBL1607729,COCCCNC(=O)Cn1c(=O)n(CCCCCC(=O)Nc2ccccc2)c(=O)c2sccc21,112219.0,
CHEMBL1491075,CN(C)c1oc(-c2ccco2)nc1C#N,112219.0,
CHEMBL1596719,O=C(/C=C/Nc1ccccc1F)c1cccs1,4558.0,
CHEMBL1361444,O=C(c1ccc(S(=O)(=O)Nc2ccccc2)cc1)N1CCCCCCC1,112219.0,
CHEMBL1318975,COc1cccc(CNC(=O)c2cc(S(=O)(=O)N3CCOCC3)cn2C)c1,112219.0,
CHEMBL1604317,CCN(CC(=O)Nc1sc2c(c1C#N)CCCC2)CC(=O)NC1CCS(=O)(=O)C1,112219.0,
CHEMBL1328371,O=C(CC1(O)C(=O)Nc2ccccc21)c1ccccc1,112219.0,
CHEMBL4446551,CC(C)CCN1C(=O)[C@]2(CC(=O)Nc3c2nnn3[C@@H](C)c2ccc(Cl)cc2)c2cc(Cl)ccc21,780.0,
CHEMBL3809103,COc1cc(C)c(-c2noc(=O)[nH]2)cc1-c1ccc(C#CCO)s1,3200.0,
CHEMBL3809079,COc1cc(C)c(C(=O)NS(=O)(=O)c2ccccc2)cc1-c1ccc(C#CCO)s1,34000.0,
CHEMBL3810119,COc1cc(OC)c(-c2ccc(C#CCO)s2)cc1C(=O)NS(=O)(=O)c1ccccc1,37000.0,
CHEMBL3809880,COc1cccc(S(=O)(=O)NC(=O)c2cc(-c3ccc(C#CCO)s3)c(Cl)cc2OC)c1,13000.0,
CHEMBL3628264,CC(=N)Nc1ccc(C[C@H](NC(=O)c2ccccc2)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(N)=O)c2ccccc2)cc1,12710.0,
CHEMBL3741202,N=C(N)NCCC[C@H](NC(=O)c1cncs1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccc(OCc2ccccc2)cc1,304.0,
CHEMBL3740511,N=C(N)NCCC[C@H](NC(=O)c1cccc(F)c1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccc(OCc2ccccc2)cc1,466.0,
CHEMBL3793486,CC(C)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3[C@H](O)C[C@]12C,10050.0,
CHEMBL3793792,CC(=O)OC(C)(C)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,39760.0,
CHEMBL3741633,N=C(N)NCCC[C@H](NC(=O)c1ccc(C=O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccc(OCc2ccccc2)cc1,232.0,
CHEMBL3742389,CC(=O)c1ccc(C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c2ccc(OCc3ccccc3)cc2)cc1,1039.0,
CHEMBL5077292,Cn1cc(CNc2ccc3n(c2=O)C[C@@H]2C[C@H]3CN(C(=O)Nc3ccccc3)C2)c(=O)n(C)c1=O,6446.0,
CHEMBL4205295,COc1cccc(NC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)c1,73.0,
CHEMBL4213128,CS(=O)(=O)c1cccc(NC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)c1,6500.0,
CHEMBL4205724,COc1cncc(NC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)c1,36.0,
CHEMBL4217606,COc1cccc(NC(C(=O)c2c[nH]c3ccccc23)c2ccc(F)cc2)c1,25.0,
CHEMBL4203212,COc1cccc(NC(C(=O)c2c[nH]c3ccccc23)c2cc3ccccn3n2)c1,28.0,
CHEMBL4216359,COc1cccc(NC(C(=O)c2c[nH]c3cc(F)ccc23)c2ccccc2)c1,45.0,
